Temp,Pressure,Result
712.3620356542087,287.67857660247904,0.13312145190865282
819.5981825434216,199.66462104925915,0.13556570502524903
646.8055921327309,88.99863008405066,0.30826501420519237
617.4250836504598,266.54403644373383,0.5902760996737819
780.3345035229627,227.01814444901137,0.24509463302166204
606.1753482887407,292.4774630404986,0.6243507504421089
849.7327922401265,103.08477766956904,0.08492866613514571
654.5474901621302,95.85112746335845,0.29436327177865745
691.2726728878613,181.18910790805947,0.3441357117365322
729.5835055926348,122.80728504951048,0.2145643439871236
783.5558684167138,84.87346516301045,0.09683516174584585
687.6433945605654,141.59046082342292,0.28456122626058694
736.8209952651108,246.2939903482534,0.29988707729798697
659.9021346475079,178.5586096034029,0.41615012458257356
777.7243706586128,61.61260317999943,0.0887333618666906
782.2634555704315,92.63103092182288,0.09617113525230685
619.5154778955839,287.2213843133333,0.5692879170250927
889.6896099223678,252.09933702911528,0.12886255858318785
691.3841307520112,74.41802850159597,0.18845807199911038
805.2699079536471,160.03812343490034,0.1321631101242966
636.6114704534336,173.79422752781755,0.4472813852114286
610.3165563345656,277.3301005196955,0.6283706849929668
677.6339944800051,215.6305710884955,0.4443615844470044
693.5133228268232,180.0170052944527,0.3565439389450376
764.0130838029838,96.21361388138176,0.13778885709226593
890.8753883293675,243.78320584027864,0.0962854040058529
881.8496824692568,273.70683760691225,0.10911387158427702
779.3699936433255,280.4685587557792,0.2249092160628806
626.5477506155759,98.9957156047863,0.3912771666315499
613.5681866731614,131.33258269081608,0.4968547635556087
716.6031869068446,117.83725794347397,0.24686007868342982
848.6212527455788,139.18833167339733,0.08826319809345001
684.2803529062143,185.67402078956212,0.3348187703770544
642.2772674924288,250.54924518850993,0.5218294984774046
622.3651931039312,296.72173415012935,0.6169112751141892
831.6734307889972,99.6789203835431,0.09448721454877973
601.6566351370807,253.86535711370854,0.5957233201867285
812.0572031542852,232.25179201024682,0.2030794463640491
831.3811040057838,68.5111629335226,0.05299605252019642
707.5397185632818,78.96726488128243,0.16155528165976898
858.931027762678,205.82453170688947,0.10651064579273677
699.2694074557947,65.88958757150591,0.15858833480260257
693.2946965146987,131.29583050668674,0.26956992354289333
818.8818535014192,209.38936783880328,0.15372403338290733
866.1638227728979,168.05373129048732,0.08502660487663738
635.8782737814905,228.31119680574875,0.4882413898573837
828.2355145850693,190.31929939237406,0.15082901306676705
831.2901539863683,173.4488990910977,0.11275258562304047
756.8198488145982,156.8852545896374,0.1803609914284295
607.6257380232286,76.97285674832611,0.39470096158133866
609.4287557060203,209.1026028159451,0.583111780008381
694.306794322898,177.1426727911757,0.36760179397857334
872.2699421778279,112.32305728721875,0.06651999302759584
723.114876910689,238.88778463576216,0.2914107761226555
668.6394496474868,69.24497745719825,0.23993724581282588
686.9254358741305,90.30532181350111,0.23613783304571143
878.9092957027719,252.03009489110423,0.11468265062166932
790.021126953127,267.8651475469294,0.20380960930980904
841.1016230697344,96.64251472150896,0.06642827023394461
867.7676995469933,184.83556047891267,0.0852132549412041
842.2320465492187,274.02282498087334,0.14195612025273152
695.4010424915591,77.51298113191919,0.18838967399112364
668.3805487625825,156.77694715656406,0.35798283539468245
845.404429776748,265.18264581408584,0.1600394206419506
602.0856391593572,177.68682564439143,0.5481163130356012
725.2233009446337,105.52695261768255,0.22044747033264445
635.9596102001049,134.403792850907,0.4178388086796372
882.8729111737557,130.80073300518882,0.07247496800720779
755.6371865230099,225.75473972379447,0.22602023509919603
709.0888807137882,292.9455206802402,0.37735937690062027
888.7341884826334,112.94557395634104,0.059527441402021604
749.1745517677157,125.21957745419242,0.15776748064693535
685.4521483132403,59.2217368386332,0.17290631427984504
782.869300193969,175.66975580721538,0.1661685743213527
615.4436253749968,119.66161605915286,0.4460278427853954
872.4797657899961,109.89047266674311,0.06840994987627516
643.4684616273669,172.36319006939075,0.4180302201426286
895.6951362331802,110.51381787787511,0.05694508045913437
801.6406642217636,240.4049038321794,0.16819648823912287
671.2912631977199,232.05408715296488,0.4150705002155587
710.334939815776,208.07645764839486,0.3410768217800047
790.0589132282685,183.94367101868963,0.17897872721863411
627.0869310163225,258.82562389730947,0.5451308847624782
696.2340194915207,96.62962759996356,0.2607664353827222
612.2325424664292,197.72323579706045,0.5512459668304779
803.2693085526847,54.14695723196404,0.06858583109237586
753.6279174897843,106.6239437994845,0.1356715679200003
793.551837122835,93.59160725124786,0.09116591626593427
807.2813214307398,146.68383657513436,0.11370565407801386
881.0189966210203,84.3802360364983,0.03996186447040922
702.3199053150776,78.36838031014727,0.1670372680900685
877.4080854835688,269.33483834524526,0.11666173769488623
677.3824883145467,214.99601150854477,0.37981886722331265
845.1666600603647,188.80020289986558,0.12570417400577555
758.8951735068019,110.46307272511292,0.13863847073169355
627.9308303417697,274.3039394883317,0.5467219216999822
870.1254171489991,208.27536431831697,0.12488119978503852
701.7089373146102,137.3023936531652,0.25512914832573536
817.7867036610718,274.27756498814426,0.18609241861786197
866.1259272795352,244.96888646440595,0.11834663393793565
792.6094938462863,71.03499124876221,0.07176734109701809
648.4886142283841,274.63854713176977,0.48510863879039906
781.928717897877,52.29926290415741,0.07743998199125818
630.4414628598097,215.87544227701395,0.49185367277670405
601.5184751538656,90.20201285437466,0.47945880264417573
764.6201368099759,222.97379942317332,0.2569389388669119
795.5883778507801,106.06732736513995,0.10790997645186128
813.6537664042608,109.31227187420001,0.0859509518918052
697.6199094477803,236.62285127950602,0.3455046977612263
794.8898697141644,262.3058526235445,0.21996723152360625
797.2838676901031,192.0771508338679,0.1637993966514593
628.1024303484278,141.92895076485837,0.4400452889190353
679.5607103045177,110.9974108447709,0.3067211618035764
891.9031664257336,148.2744311666901,0.0705449828368061
867.613966553134,207.78465649931573,0.09437253347825039
838.4433910624946,175.65927327629802,0.10368416812521904
773.0711653879077,173.12942345471598,0.16959018799777836
658.5728963394133,230.61302881537634,0.4451725152553328
684.2317087322567,56.07899160786346,0.19621405132836614
793.6416887721504,94.27766985176223,0.09568279555931897
882.1375753058743,288.48214425064685,0.11352962549020353
874.4593170661345,142.5396750638611,0.06733947028812816
604.6369849586603,282.07964064693135,0.6001721843620614
728.4552444951943,291.6637047609174,0.3814107000727735
889.0859931267759,263.25236386684,0.12116007675644269
688.3346676208757,146.27443215048132,0.29176810626698957
855.341001455057,129.23050128906942,0.08118714467740533
650.8478240058278,189.20031561458754,0.4171474574271108
880.8464322482344,224.00744916874325,0.11490633466512296
771.0183510268095,74.29412344269213,0.09021334611108185
784.5021680097509,297.51346252606584,0.22318350132248024
642.0252045709572,179.58241309093418,0.4519546892378323
863.2119215783866,235.1921544385511,0.13676830316081234
809.1047222985803,225.6210209967773,0.1605381891747257
707.8473453659266,123.39796106612334,0.23233617707300064
842.808346643554,252.52834866979518,0.1462874509173666
860.121695574031,278.31013813911784,0.13256258427741024
753.4027196582813,175.37907367179992,0.20208129523581828
839.4885536900325,212.4909826944413,0.12888338062539284
810.590063177311,248.94816735902526,0.16962200672215003
867.0016025452699,134.49878921288393,0.0706559084207931
712.6748857919832,73.49548496021725,0.14799325871153232
773.4840422988522,58.98556844918552,0.07434601687257174
739.679405439738,185.66115867689416,0.224401178307116
685.9623756384854,197.7083151422527,0.3614168884685247
609.1500749817149,59.337047187303604,0.37027000925245446
846.7801681978974,140.04766035281574,0.09728248201393427
638.1181537955654,180.5608150137011,0.44450503990857426
830.9980659295833,103.95525687421079,0.0895597864631628
786.8671427457001,71.33686624844199,0.07412634947621909
615.5045163505823,182.838657892037,0.5035761663435298
762.190536483032,209.35747537455163,0.2538898508713979
817.8274001167985,293.96301986563367,0.19489056553989112
754.8901044903586,130.73911823531148,0.16937436420279897
838.5558584306111,117.70806281551856,0.07840493543721071
731.6914262116909,69.61409533556649,0.11956870038612763
607.6052230246372,290.66210366948127,0.604315079530622
850.7940361536618,223.9935515234245,0.15422677613309907
722.685883324281,93.32358001771144,0.16994737990722117
646.9311128013259,112.56072454114883,0.3519202624762625
764.7679994118362,228.6489806750156,0.24690856182114443
798.0592130153194,119.9834742364857,0.11597015301056494
886.4595841989583,234.47422917394212,0.09457090553312122
766.3062157534202,202.93018655858805,0.19790466002553928
725.880018728337,111.93274737528937,0.19257026179185355
706.7918035953785,239.46152761609227,0.3434529548796534
604.3180465889268,79.01816012672906,0.4309600675321359
613.8007926065259,60.182200579742535,0.36802900335999433
856.6381752033021,225.9144648450059,0.13246374990345602
742.2521487261976,74.45854016275037,0.1188367407524731
747.4847625350496,168.36794269514144,0.20398918455622528
651.9605609730046,158.46291230949328,0.4023726549690947
719.5514203192121,203.96252451305412,0.3172489527595705
790.5280952602932,61.32600244301113,0.07417007853170318
712.3837843879413,206.4649789285591,0.290391019243142
750.9408775740263,264.1224602970806,0.28571130238133613
797.6080894856835,90.73360677035743,0.09516743877538336
621.170624220129,210.6048195515789,0.5149535630440715
607.9533931624866,196.44389531836583,0.5899799306018301
882.0690724274873,193.86854446896973,0.11132885572839826
716.4509778619565,210.82205461058828,0.2910784103356352
737.475867147455,186.40419732898374,0.25578692089179417
882.4394426329575,146.52565945019356,0.07221130613596892
888.3571691471743,276.33766048901595,0.10337312167868697
658.7373404367889,67.34032521879136,0.23349907550783683
630.233400413228,54.55545641288743,0.28369513760585496
628.3328882267786,220.7516933540892,0.5299808270801479
621.3565945380687,129.7439075734403,0.48948587105242164
853.4625932908364,55.81798393395647,0.044468395552986796
844.3405447766808,120.46369369334998,0.06931540083777317
635.4494482864968,224.18429134103766,0.4838362091918841
788.6828540339652,269.36800338176323,0.24725847539927578
820.5213131411657,250.87023259621213,0.17093596455388022
684.6103717713919,94.35988594493071,0.2387318634527004
825.1844254922576,251.708684816816,0.16517935250259186
897.151542600202,153.15441922785664,0.06322953551501613
711.6054257378349,244.1032401854992,0.3174692770401113
702.2410620759053,282.6893314008912,0.3984749261824875
857.5238255529035,157.24850684375457,0.10052904562572636
825.2613203374492,238.6357185211706,0.14561861675398205
630.9371606507798,275.63822666989165,0.5408875761733835
751.5757117343571,256.61436652693544,0.3084666207168906
696.0148803091836,273.8808071240501,0.4056943062260117
716.760503620249,52.70941287007459,0.13615727110368622
871.6145929257791,72.82166919653339,0.038245612067840676
695.7940912771245,287.51549176270123,0.37492041172480045
885.1821440812669,193.35947203082154,0.09666329835297453
789.5511636509398,162.11138049457995,0.14170609375829663
687.9632315094193,132.16613634247898,0.27934140054674855
801.7555368231115,238.09363235942,0.19066468045303014
837.4737131177545,247.40453569863848,0.14565074053320096
627.3618309146071,173.60507617564537,0.47366229522466075
617.2676280049933,187.38222058093388,0.5543691814746601
732.4591504120131,271.92604568957495,0.35643257362364184
705.2745037656236,79.26675410690146,0.1971362985832588
642.8975046158507,240.37765792936807,0.4953796126319827
785.4654189948783,75.28066903069757,0.10238870476911287
625.2320418344992,225.24228286478,0.5163904685872558
621.8289019092581,255.46501482258904,0.5954126281546529
811.8726681469489,70.33719516047495,0.0817814509441254
625.4513142255576,296.6598946252939,0.5573060959149972
712.2812387268361,142.66053676672271,0.2908748208647456
843.8398701772508,286.81214434596467,0.16495248296516726
895.8003191468613,238.3445463147354,0.09320504305584591
712.8778756592748,70.8751791746672,0.14602574503098315
833.144074778231,189.60106243395126,0.11894819914142851
727.2666027740929,276.588596273684,0.3147945311368561
633.3592446918454,173.15627607271477,0.48059863147992
603.4060934302257,167.16516049853158,0.5734328217981483
616.8909827045512,79.70447906701799,0.42368413114302494
635.2578740331314,212.30257552901588,0.5228499108752417
823.813463779627,195.84219127428992,0.16148947881285414
888.6517645423626,143.717644880926,0.06339345237868646
685.7136258845583,267.1497820473651,0.3892584570804596
667.0787515558358,290.80563486015285,0.4930205594517823
603.6463424069449,292.46970667690977,0.6558466955860154
612.9479735851728,272.78577842451773,0.6389532040108193
758.31033272589,298.2411990298251,0.33094463908470567
622.1389694206197,188.4635711003302,0.5261673423659786
890.7907606857298,180.7744610425372,0.09591615839192258
788.8195914405787,223.9371722461543,0.17993429491608173
736.362319430332,206.88952002101587,0.2599438320258492
775.29429357693,275.28950262274725,0.24710038104087814
613.6339141024374,120.24079739805758,0.46335489615213266
885.1234452229676,272.5659459727291,0.13350209869104232
736.6970258357139,205.03314945038417,0.25189407850102236
683.2143548943397,97.03028993094033,0.2556761163229086
739.1095214819946,138.33805700651322,0.20611453216528672
775.0968335552616,69.4336592412462,0.08776931314064912
892.31844229985,296.5526861199007,0.10784459140298788
809.4485142059235,184.0240915860301,0.1350247999185606
692.8582848858983,253.44875492673717,0.3751774937337743
805.4193517661638,90.65423483622283,0.09422540580189288
873.2781553481527,255.63431073079224,0.10932713228123991
884.9399739875772,231.42987709708999,0.09407240645813698
784.0245587807369,154.56075907265472,0.1424937410392929
879.818545006204,266.5159723751021,0.11192438806101784
613.5656010318568,56.591743624313004,0.3161242574966234
712.9390100634149,252.63833269545822,0.35605077276041985
896.1828387944834,87.60422277588205,0.044168988780536954
778.2392146056405,145.22271415775538,0.13741954282393265
890.974319344381,260.52973078392716,0.10158136793583394
851.4986114133413,167.17328994874256,0.09076476024278989
724.4458507012996,118.35176798267656,0.18989814686940057
616.9126489952781,266.1805940637633,0.5767960102972175
843.8703027390233,299.92941832153264,0.19551036469886923
898.9910511221716,188.85792640065685,0.07658336034732878
830.6962245541531,286.19143247060697,0.15772151123228634
854.8942172032234,111.8370254357994,0.0654096299553841
735.163240593028,82.28985378787374,0.13065672881155665
886.2153081776166,201.54365861272,0.08439214945822128
668.5928416510388,217.92517110146417,0.3980135848224881
785.4384721373688,139.54067950821013,0.15666579330412794
634.0672776598888,217.8932988981999,0.4958216308585511
756.092310271138,243.07959793390984,0.2867715041638491
756.049050333598,263.04537507963505,0.27555329363025344
765.5720516323456,190.23449288384657,0.21092307248176134
862.9960807975035,150.87071655309927,0.08276664108233579
640.2045685351923,57.195669078334745,0.2471770415091912
826.5411767020857,205.07738783836618,0.14146816511103913
811.223930429767,103.24104037722768,0.08569684944188023
640.9114426760309,53.63616641697048,0.23650139556549135
705.176267641979,197.47942171365827,0.3208055787040844
717.6732135299197,159.36873050593226,0.27179700999087236
871.2476083481245,137.06386675582507,0.07480486512331336
754.1968467479433,245.91325318528578,0.24108976923423522
718.962834696381,205.52167505696838,0.29975347547978015
858.7091126240235,287.3801559144105,0.15066268347268572
644.1220442787114,281.64690629037364,0.5120631394522535
747.6348879238615,114.56109707473959,0.19263782611831715
737.7407268714784,295.00814382136923,0.31543093442181586
747.7854281978609,132.18790257187703,0.1929098369617068
790.0202562950177,110.03640469454827,0.11156389159390961
622.7589984325991,82.2199304776623,0.3534313997838255
638.4137516873317,87.9756733780736,0.35667274141046285
641.6481517948231,210.21868620080366,0.49704470621606645
654.5640253197435,136.4168208309658,0.4074879941745338
869.0365229718036,168.4904100657181,0.09848211140741749
800.2673215563082,93.07996780040746,0.08333802499096177
657.6867056426013,60.21715406661971,0.21713379212057893
650.6805189216493,119.64758475798966,0.3595021109186737
653.1031452830241,72.1756334392639,0.28846027556566284
636.1907613301803,165.19469200818145,0.461778089743335
661.9001155217378,141.06746526201886,0.390944541420053
751.025181256457,222.59870715734132,0.27048352633797607
611.7936419523297,249.85259972726067,0.590056517066467
788.3701168472724,70.43975798721797,0.09948275046885506
862.0735872320331,280.2181001329533,0.1273604673349037
618.3233879564591,119.21941203680093,0.43155923280246195
841.8603839379184,237.0649225959146,0.156932344244847
655.3563058069132,102.33733083417758,0.3134909727586199
711.1416308374146,171.13074629775534,0.2950345264834319
785.4764314590888,142.2284098924431,0.15015448724958674
738.7604148399444,236.86773453343915,0.2725381623918141
611.0049608671794,113.10923608600518,0.4637870256374243
814.0048757653658,273.80170942179984,0.2111380350024375
